start_time,datetime,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total
1730462400000,2024-11-01 12:00:00,3.8579605,5.82695278,392.6912392,397.36993196
1730466000000,2024-11-01 13:00:00,0.98779169,4.65928106,65.83624885,66.18204348
1730469600000,2024-11-01 14:00:00,25.68609396,8.28261064,2821.14540101,2851.15642949
1730473200000,2024-11-01 15:00:00,2.05485743,5.94666108,203.76512858,205.48574319
1730476800000,2024-11-01 16:00:00,0.87127419,5.85715346,26.95969547,27.00949985
1730480400000,2024-11-01 17:00:00,0.0247554,5.80180276,1.40210002,1.75763369
1730484000000,2024-11-01 18:00:00,8.46024294,5.99185373,836.92345794,896.7857518
1730487600000,2024-11-01 19:00:00,1.75065385,5.69080992,245.60749916,248.59284703
1730491200000,2024-11-01 20:00:00,1.47486978,5.76039251,69.13671068,69.31887959
1730494800000,2024-11-01 21:00:00,12.2049545,3.83451544,1193.59703266,1232.70040431
1730498400000,2024-11-01 22:00:00,7.13582457,4.56036789,470.07860187,485.2360708
1730502000000,2024-11-01 23:00:00,1.33596599,4.62675243,55.78119242,56.11057167
1730505600000,2024-11-02 00:00:00,2.92658975,5.0413002,185.64912883,187.30174393
1730509200000,2024-11-02 01:00:00,0.02821784,3.83672518,1.02520501,1.10049583
1730512800000,2024-11-02 02:00:00,2.27642484,3.91183532,65.96025414,66.01632048
1730516400000,2024-11-02 03:00:00,3.58025103,4.21260407,192.74210632,193.33355571
1730520000000,2024-11-02 04:00:00,2.68393255,2.85245808,162.96250654,163.71988526
1730523600000,2024-11-02 05:00:00,4.18605341,2.4310622,104.62342172,104.65133524
1730527200000,2024-11-02 06:00:00,0.16422873,2.26367116,5.73495443,5.91223426
1730530800000,2024-11-02 07:00:00,0.87831493,1.97106048,38.53456346,38.64585713
1730534400000,2024-11-02 08:00:00,5.85616377,2.80362418,277.79904709,281.09586112
1730538000000,2024-11-02 09:00:00,2.1893491,2.79118479,111.44482836,111.65680416
1730541600000,2024-11-02 10:00:00,3.59937035,2.79391612,154.38495285,154.77292502
1730545200000,2024-11-02 11:00:00,1.82530707,2.67125534,94.75067025,94.91596761
1730548800000,2024-11-02 12:00:00,7.8334454,3.19231134,474.85424104,477.84016968
1730552400000,2024-11-02 13:00:00,0.04097585,3.17470378,2.2532178,2.74538206
1730556000000,2024-11-02 14:00:00,3.68886821,3.57621139,307.39546108,350.44247965
1730559600000,2024-11-02 15:00:00,0.04666401,2.74628286,3.36476607,4.19976058
1730563200000,2024-11-02 16:00:00,8.95315508,3.71254085,599.02018641,599.86139047
1730566800000,2024-11-02 17:00:00,0.20991447,3.22833287,12.62050081,12.80478294
1730570400000,2024-11-02 18:00:00,5.96595219,3.8198536,325.91439347,328.12737042
1730574000000,2024-11-02 19:00:00,1.61237519,2.93112929,32.23978304,32.24750377
1730577600000,2024-11-02 20:00:00,2.68999299,3.30956031,204.028973,204.43946691
1730581200000,2024-11-02 21:00:00,0.07118199,2.79274799,2.64475268,2.70491566
1730584800000,2024-11-02 22:00:00,2.37431278,3.12526924,104.2442706,104.46976245
1730588400000,2024-11-02 23:00:00,0.06609428,1.85568913,2.57848366,2.64377113
1730592000000,2024-11-03 00:00:00,6.62608583,2.77228504,455.65370649,457.19992231
1730595600000,2024-11-03 01:00:00,0.37599684,1.97371999,13.11137543,13.15988939
1730599200000,2024-11-03 02:00:00,22.13634607,4.90571583,1194.81357011,1195.36268798
1730602800000,2024-11-03 03:00:00,0.20094009,4.55013684,5.49025327,5.62632241
1730606400000,2024-11-03 04:00:00,0.77761091,4.65105526,9.3307698,9.33133088
1730610000000,2024-11-03 05:00:00,2.99073408,4.73911544,62.79672309,62.80541559
1730613600000,2024-11-03 06:00:00,11.96212833,6.43854888,1032.3054824,1076.59154941
1730617200000,2024-11-03 07:00:00,10.94497685,7.05553331,251.68169909,251.73446748
1730620800000,2024-11-03 08:00:00,7.52989158,8.07751827,383.65501718,384.02447068
1730624400000,2024-11-03 09:00:00,0.19303648,4.94275976,4.80218493,4.82591205
1730628000000,2024-11-03 10:00:00,0.04292724,4.9201865,1.67715222,1.76001671
1730631600000,2024-11-03 11:00:00,9.23284421,6.12807697,452.09782578,452.40936649
1730635200000,2024-11-03 12:00:00,2.82842868,6.10489048,118.24261194,118.79400468
1730638800000,2024-11-03 13:00:00,4.92102781,5.09901898,388.17662134,388.76119662
1730642400000,2024-11-03 14:00:00,6.66364207,4.48739972,485.66383947,493.1095134
1730646000000,2024-11-03 15:00:00,0.24243493,3.44633449,19.35195908,20.84940413
1730649600000,2024-11-03 16:00:00,4.42921898,4.05150342,409.75576319,411.91736553
1730653200000,2024-11-03 17:00:00,1.18557812,4.21473926,69.72013049,69.94910886
1730656800000,2024-11-03 18:00:00,9.11475741,4.19786971,346.22772209,346.36078148
1730660400000,2024-11-03 19:00:00,0.74679677,3.90049373,58.40407265,58.99694517
1730664000000,2024-11-03 20:00:00,7.12499587,4.21534631,419.76829704,420.37475633
1730667600000,2024-11-03 21:00:00,0.97534547,3.40273251,58.33594377,58.52072805
1730671200000,2024-11-03 22:00:00,6.88256166,4.35132204,429.98439139,433.60138445
1730674800000,2024-11-03 23:00:00,0.64719551,3.81103297,18.73094826,18.76866977
1730678400000,2024-11-04 00:00:00,9.0550033,4.93523657,416.01069612,416.53015183
1730682000000,2024-11-04 01:00:00,0.32517872,3.67958247,9.73153132,9.75536156
1730685600000,2024-11-04 02:00:00,25.46315718,7.2104911,662.00096154,662.04208677
1730689200000,2024-11-04 03:00:00,0.02290231,6.19590631,0.81109533,0.91609242
1730692800000,2024-11-04 04:00:00,43.96243107,12.33691854,1532.16902376,1538.68508733
1730696400000,2024-11-04 05:00:00,2.15692398,11.66182744,62.43954803,62.55079541
1730700000000,2024-11-04 06:00:00,15.95253695,13.84830479,701.58731608,701.911626
1730703600000,2024-11-04 07:00:00,6.21196899,13.44215703,167.67801966,167.72316279
1730707200000,2024-11-04 08:00:00,10.5367338,14.90095061,767.36012259,769.18156729
1730710800000,2024-11-04 09:00:00,1.15150021,11.42785676,82.16815573,82.9080153
1730714400000,2024-11-04 10:00:00,27.41101975,15.34044496,1982.95694324,2028.41546169
1730718000000,2024-11-04 11:00:00,0.48473312,9.12934526,26.03864367,26.17558865
1730721600000,2024-11-04 12:00:00,3.10479359,9.2647552,133.38274812,133.50612431
1730725200000,2024-11-04 13:00:00,0.12184733,7.00322811,11.45704068,12.9158171
1730728800000,2024-11-04 14:00:00,22.21394294,9.28922439,1421.96673715,1443.9062909
1730732400000,2024-11-04 15:00:00,0.08077791,7.79551641,5.77742391,6.78534426
1730736000000,2024-11-04 16:00:00,6.81324973,8.60433777,632.70339756,647.25872471
1730739600000,2024-11-04 17:00:00,0.09512884,4.70206764,7.60253163,8.75185301
1730743200000,2024-11-04 18:00:00,6.56335486,5.57044217,386.51838188,387.23793645
1730746800000,2024-11-04 19:00:00,5.7324815,5.94582616,587.89337467,590.44559435
1730750400000,2024-11-04 20:00:00,9.83103056,7.33285233,851.97282999,865.13068911
1730754000000,2024-11-04 21:00:00,0.7206149,4.2623769,40.90155707,41.07504927
1730757600000,2024-11-04 22:00:00,7.44170011,5.31393721,651.69941952,662.31130954
1730761200000,2024-11-04 23:00:00,0.37887359,4.39474062,19.89984982,20.08030025
1730764800000,2024-11-05 00:00:00,25.38760446,8.00795143,862.85061914,863.17855149
1730768400000,2024-11-05 01:00:00,1.01167733,7.21485464,28.28413543,28.32696525
1730772000000,2024-11-05 02:00:00,7.08931601,7.40868814,597.12850961,602.59186086
1730775600000,2024-11-05 03:00:00,9.12736102,7.30816392,319.38609236,319.45763562
1730779200000,2024-11-05 04:00:00,16.90555189,9.62029777,1087.96349561,1098.86087284
1730782800000,2024-11-05 05:00:00,4.63923107,9.21994505,236.42232918,236.60078441
1730786400000,2024-11-05 06:00:00,8.69548754,10.40803276,460.28325362,460.86083958
1730790000000,2024-11-05 07:00:00,0.05847,6.78958498,2.656334,2.80655984
1730793600000,2024-11-05 08:00:00,23.47111634,9.99807627,1077.19408833,1079.67135155
1730797200000,2024-11-05 09:00:00,0.09774106,8.99927985,6.88630561,7.33057931
1730800800000,2024-11-05 10:00:00,7.60173737,8.78133361,425.34171349,440.90076774
1730804400000,2024-11-05 11:00:00,0.5334047,6.44245544,43.79620026,44.80599492
1730808000000,2024-11-05 12:00:00,7.37540866,6.83333795,544.19727913,545.78024056
1730811600000,2024-11-05 13:00:00,0.45510647,5.65614066,39.21414085,40.04936909
1730815200000,2024-11-05 14:00:00,9.29469385,6.97560121,952.37126056,1022.41632365
1730818800000,2024-11-05 15:00:00,0.51640282,3.69635642,28.96258822,29.43496054
1730822400000,2024-11-05 16:00:00,4.74476933,4.3602176,550.01924512,559.88278063
1730826000000,2024-11-05 17:00:00,2.45170401,3.62449855,258.11993932,259.88062545
1730829600000,2024-11-05 18:00:00,1.4732614,3.75876379,70.62890057,70.71654742
1730833200000,2024-11-05 19:00:00,5.05705975,3.42757109,518.59720873,541.10539286
1730836800000,2024-11-05 20:00:00,8.37335765,4.55874983,694.0106051,711.73539989
1730840400000,2024-11-05 21:00:00,0.2220738,3.26266125,18.04174569,18.65419903
1730844000000,2024-11-05 22:00:00,5.33987337,3.95172847,394.43502964,411.17024962
1730847600000,2024-11-05 23:00:00,0.12780695,3.29216242,5.39670576,5.495699
1730851200000,2024-11-06 00:00:00,3.1891114,3.39750633,168.73842536,169.02290396
1730854800000,2024-11-06 01:00:00,0.04987779,3.19416582,3.01082436,3.39168977
1730858400000,2024-11-06 02:00:00,14.30835356,4.51577922,894.70571669,901.42627446
1730862000000,2024-11-06 03:00:00,0.73438635,3.4244976,65.53705631,67.56354449
1730865600000,2024-11-06 04:00:00,3.77736688,3.93239661,537.00410027,555.27293126
1730869200000,2024-11-06 05:00:00,5.79285432,3.99710818,903.74469508,938.44240037
1730872800000,2024-11-06 06:00:00,2.27255961,4.30350142,388.81463622,404.51561051
1730876400000,2024-11-06 07:00:00,13.24067708,5.73943937,1762.00402163,2939.43031077
1730880000000,2024-11-06 08:00:00,17.11585923,8.17743672,2271.45380419,3012.39122509
1730883600000,2024-11-06 09:00:00,3.93399745,6.69538585,493.03327485,503.55167325
1730887200000,2024-11-06 10:00:00,5.13094664,7.32346589,519.41445428,528.48750382
1730890800000,2024-11-06 11:00:00,8.5399774,8.00383882,1163.98532031,1263.91665575
1730894400000,2024-11-06 12:00:00,6.64978429,8.12625739,962.77158556,1077.26505446
1730898000000,2024-11-06 13:00:00,0.59170653,7.88613552,99.65025892,107.69058777
1730901600000,2024-11-06 14:00:00,8.61533851,7.22537286,1249.65202835,1490.45356281
1730905200000,2024-11-06 15:00:00,0.55688584,4.85980524,33.77275647,34.52692219
1730908800000,2024-11-06 16:00:00,5.71140938,5.11372123,1254.17069065,1353.60402308
1730912400000,2024-11-06 17:00:00,3.17719424,4.83461374,418.38358111,425.74402853
1730916000000,2024-11-06 18:00:00,9.09913449,4.91449333,1110.9434583,1155.59007966
1730919600000,2024-11-06 19:00:00,2.62389263,4.33936595,497.37173215,506.41127816
1730923200000,2024-11-06 20:00:00,5.69599035,5.06854935,1019.13525621,1110.71811874
1730926800000,2024-11-06 21:00:00,0.42790075,3.89891538,46.07826395,48.78068601
1730930400000,2024-11-06 22:00:00,5.52363481,4.60845095,1007.57399602,1093.67969231
1730934000000,2024-11-06 23:00:00,0.98808391,3.93369017,117.76627035,120.54623668
1730937600000,2024-11-07 00:00:00,8.7693249,4.73256598,873.99241433,947.08708966
1730941200000,2024-11-07 01:00:00,0.05401681,3.44040631,3.57099463,4.10527789
1730944800000,2024-11-07 02:00:00,12.94295986,4.91455877,1109.03041812,1268.4100659
1730948400000,2024-11-07 03:00:00,2.9741426,4.52572338,266.67358348,267.67283406
1730952000000,2024-11-07 04:00:00,13.9112813,6.4519206,913.81151842,945.96712847
1730955600000,2024-11-07 05:00:00,0.55162639,5.74163368,23.65070675,23.71993463
1730959200000,2024-11-07 06:00:00,7.45040741,6.66482275,680.00050784,685.43748184
1730962800000,2024-11-07 07:00:00,1.61766578,5.64315716,127.82460783,129.41326204
1730966400000,2024-11-07 08:00:00,18.26863344,8.24524525,1519.66367288,1534.56520863
1730970000000,2024-11-07 09:00:00,0.29014327,6.43770003,31.18900943,33.36647623
1730973600000,2024-11-07 10:00:00,11.72322372,7.68756876,609.33105645,609.60763356
1730977200000,2024-11-07 11:00:00,9.63902189,7.07724599,1226.10185898,1281.98991108
1730980800000,2024-11-07 12:00:00,12.91663458,8.84367573,1571.32573243,1679.16249585
1730984400000,2024-11-07 13:00:00,2.70276143,8.16544059,211.78717608,213.51815331
1730988000000,2024-11-07 14:00:00,3.75663446,8.47100754,488.04595146,525.92882503
1730991600000,2024-11-07 15:00:00,0.28170046,5.90144569,23.46440273,25.07134064
1730995200000,2024-11-07 16:00:00,10.68424687,7.38631763,1673.40261818,1762.90073395
1730998800000,2024-11-07 17:00:00,0.30858868,5.75565548,41.1474419,45.97971353
1731002400000,2024-11-07 18:00:00,7.5537283,5.4577564,760.77009859,770.48028709
1731006000000,2024-11-07 19:00:00,3.70831715,4.14228248,546.91296727,552.53925487
1731009600000,2024-11-07 20:00:00,4.70512415,4.4283343,318.99870967,319.94844227
1731013200000,2024-11-07 21:00:00,4.40203741,4.52053472,795.55569068,805.57284648
1731016800000,2024-11-07 22:00:00,8.85533434,5.74533956,1040.52982347,1168.90413352
1731020400000,2024-11-07 23:00:00,0.40099062,4.27630295,29.466391,30.87627766
1731024000000,2024-11-08 00:00:00,7.75820946,5.34053449,619.09288996,620.65675649
1731027600000,2024-11-08 01:00:00,0.06097936,4.27014178,3.77697416,4.51247299
1731031200000,2024-11-08 02:00:00,0.81856013,3.85731935,26.91125404,27.0124844
1731034800000,2024-11-08 03:00:00,2.86459477,3.59438658,315.91381428,317.97001963
1731038400000,2024-11-08 04:00:00,33.99062297,7.82132738,2377.81290365,2515.30609966
1731042000000,2024-11-08 05:00:00,1.90366195,6.82823132,74.02683744,74.24281609
1731045600000,2024-11-08 06:00:00,3.52538595,7.27457351,165.34598862,165.69313988
1731049200000,2024-11-08 07:00:00,0.06090682,6.17495885,4.87823331,6.33430888
1731052800000,2024-11-08 08:00:00,9.01296488,7.45381392,710.0312372,775.11497977
1731056400000,2024-11-08 09:00:00,3.817978,7.88230219,254.55098237,255.80452574
1731060000000,2024-11-08 10:00:00,7.09414264,8.48652332,466.15899354,468.21341434
1731063600000,2024-11-08 11:00:00,9.81903645,5.03343953,1048.18458642,1050.63690034
1731067200000,2024-11-08 12:00:00,1.66563429,4.99943558,164.79906425,166.56342858
1731070800000,2024-11-08 13:00:00,5.60911069,5.29711054,671.32869479,689.92061472
1731074400000,2024-11-08 14:00:00,7.39904651,6.34541621,897.95668736,976.67413953
1731078000000,2024-11-08 15:00:00,2.61266924,5.43108826,237.66385839,240.36557046
1731081600000,2024-11-08 16:00:00,4.63715112,5.54811299,637.07525549,658.47545847
1731085200000,2024-11-08 17:00:00,0.20186443,4.56350182,23.62791353,25.6367829
1731088800000,2024-11-08 18:00:00,7.63528103,4.25153676,749.14353488,778.79866543
1731092400000,2024-11-08 19:00:00,1.92991994,4.28929185,284.45716956,289.48799075
1731096000000,2024-11-08 20:00:00,4.83221754,4.17830712,236.60052472,236.77865934
1731099600000,2024-11-08 21:00:00,5.04479916,3.84198607,626.59317043,630.59989492
1731103200000,2024-11-08 22:00:00,8.47454839,4.67939737,861.55344378,906.77667723
1731106800000,2024-11-08 23:00:00,0.57063896,4.09846706,29.40766524,29.67322593
1731110400000,2024-11-09 00:00:00,4.1064028,4.65625826,278.17829071,279.23539073
1731114000000,2024-11-09 01:00:00,0.41227865,3.62440078,17.89267491,18.14026071
1731117600000,2024-11-09 02:00:00,6.13017499,4.22443721,458.49450012,472.02347438
1731121200000,2024-11-09 03:00:00,0.32044616,3.57989844,19.89887839,20.18810816
1731124800000,2024-11-09 04:00:00,0.48913209,2.92908886,20.405178,20.54354798
1731128400000,2024-11-09 05:00:00,0.06302154,1.72744217,0.81873033,0.81927998
1731132000000,2024-11-09 06:00:00,5.32765284,2.40701558,255.50280882,255.72733637
1731135600000,2024-11-09 07:00:00,6.56591709,2.75837477,626.26949973,630.32804064
1731139200000,2024-11-09 08:00:00,4.99150743,3.41255031,437.85416803,444.24416149
1731142800000,2024-11-09 09:00:00,1.94801112,2.81509832,137.38554865,138.3087892
1731146400000,2024-11-09 10:00:00,1.49948784,2.98353285,136.70102831,137.95288097
1731150000000,2024-11-09 11:00:00,0.09150534,2.92672903,2.15873916,2.19612824
1731153600000,2024-11-09 12:00:00,7.38526054,3.97276317,1025.96944326,1166.87116499
1731157200000,2024-11-09 13:00:00,2.15301642,3.51924368,179.92346697,180.85337967
1731160800000,2024-11-09 14:00:00,7.01216802,3.58299382,500.13298528,504.87609746
1731164400000,2024-11-09 15:00:00,0.5057747,2.94217485,33.04625543,33.886905
1731168000000,2024-11-09 16:00:00,1.1055798,2.82182752,74.746179,75.17942636
1731171600000,2024-11-09 17:00:00,5.07122336,3.33207545,536.15744594,542.62089961
1731175200000,2024-11-09 18:00:00,8.344607,4.51108998,439.24591399,458.9533848
1731178800000,2024-11-09 19:00:00,0.04513242,3.46250025,4.32434412,5.09996313
1731182400000,2024-11-09 20:00:00,1.17447896,3.32270918,43.33578309,43.45572165
1731186000000,2024-11-09 21:00:00,2.29535749,2.6488791,216.34873368,220.35431885
1731189600000,2024-11-09 22:00:00,0.30741115,2.62054145,9.81234149,9.83715669
1731193200000,2024-11-09 23:00:00,0.0954008,2.47623017,2.62375992,2.76662333
1731196800000,2024-11-10 00:00:00,3.31458687,2.2252821,234.75660768,238.65025497
1731200400000,2024-11-10 01:00:00,5.41235305,1.80638868,426.05941901,427.57589057
1731204000000,2024-11-10 02:00:00,7.297504,2.84244176,313.23020391,313.79267202
1731207600000,2024-11-10 03:00:00,2.87744628,3.08572281,194.61675134,195.66634704
1731211200000,2024-11-10 04:00:00,4.95383752,3.46550567,103.98479867,104.0305879
1731214800000,2024-11-10 05:00:00,0.20280132,3.45056141,12.06967872,13.38488735
1731218400000,2024-11-10 06:00:00,10.27111552,4.90423494,1703.27360813,1982.3252961
1731222000000,2024-11-10 07:00:00,3.19901044,4.88772402,316.12485603,319.90104352
1731225600000,2024-11-10 08:00:00,9.25566147,5.43676808,1292.55474585,1369.83789729
1731229200000,2024-11-10 09:00:00,0.52084196,4.4686735,76.16856995,82.29302954
1731232800000,2024-11-10 10:00:00,7.35807141,5.10876281,1154.15302499,1192.00756878
1731236400000,2024-11-10 11:00:00,0.07510361,4.41180082,2.46939641,2.62862621
1731240000000,2024-11-10 12:00:00,2.37640185,4.72231518,746.61755414,850.75186128
1731243600000,2024-11-10 13:00:00,1.32065179,3.4436775,222.50262013,232.43471517
1731247200000,2024-11-10 14:00:00,4.05684369,3.56622511,853.60141791,945.24457925
1731250800000,2024-11-10 15:00:00,1.37440317,2.44033107,117.20235009,119.57307572
1731254400000,2024-11-10 16:00:00,4.93924255,3.07153115,1054.15407955,1086.63336099
1731258000000,2024-11-10 17:00:00,0.87877134,2.14591686,119.23979108,129.17938769
1731261600000,2024-11-10 18:00:00,3.97178974,2.7025863,558.26233826,599.74025018
1731265200000,2024-11-10 19:00:00,0.16619052,2.38684183,41.11894783,65.81144788
1731268800000,2024-11-10 20:00:00,5.33284185,2.96001184,1128.74592915,1391.87172188
1731272400000,2024-11-10 21:00:00,0.36420779,2.43249242,45.17705245,49.53226002
1731276000000,2024-11-10 22:00:00,0.68075087,2.33339924,49.38435061,51.7370661
1731279600000,2024-11-10 23:00:00,11.36260755,3.25102281,1725.96500211,1772.56677811
1731283200000,2024-11-11 00:00:00,10.81384918,4.67031964,1002.3426136,1027.31567239
1731286800000,2024-11-11 01:00:00,0.99558736,4.24514787,93.96898442,99.55873628
1731290400000,2024-11-11 02:00:00,4.66218996,4.88743351,452.35377414,456.89461609
1731294000000,2024-11-11 03:00:00,0.60335478,4.2117925,51.55422346,53.69857505
1731297600000,2024-11-11 04:00:00,8.10533773,5.3176682,733.25114952,761.90174701
1731301200000,2024-11-11 05:00:00,1.36976758,5.41609916,84.26468939,84.92559001
1731304800000,2024-11-11 06:00:00,8.65852144,5.02980115,190.46385717,190.48747164
1731308400000,2024-11-11 07:00:00,2.3597429,3.82207168,315.40974734,320.92503465
1731312000000,2024-11-11 08:00:00,7.42162822,4.74007752,1161.04365996,1380.42284923
1731315600000,2024-11-11 09:00:00,0.44750073,4.13797905,47.60994969,51.46258363
1731319200000,2024-11-11 10:00:00,1.15090499,4.21620051,90.54442789,92.07239937
1731322800000,2024-11-11 11:00:00,2.33370537,3.3916816,579.55848131,618.431924
1731326400000,2024-11-11 12:00:00,2.72342254,3.58506088,314.90454287,318.64043669
1731330000000,2024-11-11 13:00:00,0.72211457,2.45128847,67.16350147,70.0451137
1731333600000,2024-11-11 14:00:00,6.66665098,3.06656106,1885.846753,2386.66105081
1731337200000,2024-11-11 15:00:00,0.63842458,2.09753197,166.13576548,197.91161973
1731340800000,2024-11-11 16:00:00,4.69870296,2.70484657,823.64849209,958.53540402
1731344400000,2024-11-11 17:00:00,2.95212866,2.96216424,965.69361116,986.01097408
1731348000000,2024-11-11 18:00:00,4.0671565,3.20980011,1413.88418431,1988.83952687
1731351600000,2024-11-11 19:00:00,0.59223518,2.90534478,176.64230012,201.35996235
1731355200000,2024-11-11 20:00:00,0.24697287,2.83746739,30.22554523,35.81106622
1731358800000,2024-11-11 21:00:00,2.36810753,2.22338975,1197.01729542,1534.53367732
1731362400000,2024-11-11 22:00:00,3.48019312,2.62935669,1625.8012627,2578.82310231
1731366000000,2024-11-11 23:00:00,2.18961256,2.2709152,708.23138737,775.12284543
1731369600000,2024-11-12 00:00:00,0.21403097,1.87975839,20.91241147,30.17836746
1731373200000,2024-11-12 01:00:00,3.19857699,1.7556756,827.53789844,953.17594175
1731376800000,2024-11-12 02:00:00,0.16468694,1.69459728,13.78255319,18.77431063
1731380400000,2024-11-12 03:00:00,5.69336062,2.47265268,1729.81332116,2254.57080706
1731384000000,2024-11-12 04:00:00,15.19329746,4.30482267,2413.1737316,3357.7187377
1731387600000,2024-11-12 05:00:00,0.79238799,3.9208505,101.54561755,106.17999063
1731391200000,2024-11-12 06:00:00,1.71561815,3.85313702,340.4233904,358.56419385
1731394800000,2024-11-12 07:00:00,0.79082751,3.93553652,164.66275695,192.17108539
1731398400000,2024-11-12 08:00:00,6.96716854,4.47390674,2042.08416457,2947.11229045
1731402000000,2024-11-12 09:00:00,4.33220478,5.06926644,1714.26135776,1780.53616563
1731405600000,2024-11-12 10:00:00,0.47620208,4.32395807,100.35308831,134.28898748
1731409200000,2024-11-12 11:00:00,11.63858604,3.81614216,2430.90566982,2804.89923604
1731412800000,2024-11-12 12:00:00,5.65028982,4.51012813,1483.93982758,2130.15926111
1731416400000,2024-11-12 13:00:00,1.84748413,4.52896613,446.07816482,471.10845302
1731420000000,2024-11-12 14:00:00,0.59015935,4.50029925,75.84661008,84.98294634
1731423600000,2024-11-12 15:00:00,0.04755384,3.51178286,1.73263159,1.80704573
1731427200000,2024-11-12 16:00:00,5.34325882,3.65621915,1518.71380279,1581.60461104
1731430800000,2024-11-12 17:00:00,2.86884721,3.9980256,726.7454683,743.03142686
1731434400000,2024-11-12 18:00:00,6.92693623,3.32493277,1653.0174259,1932.61520733
1731438000000,2024-11-12 19:00:00,9.05101186,3.81075021,2346.36900891,2679.09951093
1731441600000,2024-11-12 20:00:00,7.61841393,4.63516875,2797.86982042,3093.07605545
1731445200000,2024-11-12 21:00:00,0.69471422,4.65010516,188.75823055,212.58255186
1731448800000,2024-11-12 22:00:00,8.07950665,5.79752699,1649.51090056,1906.7635699
1731452400000,2024-11-12 23:00:00,7.24562037,6.06929292,130.41214036,130.42116663
1731456000000,2024-11-13 00:00:00,0.57179614,5.74114277,74.71742689,79.47966376
1731459600000,2024-11-13 01:00:00,2.49360457,5.10780968,209.81991745,211.95638875
1731463200000,2024-11-13 02:00:00,0.85619336,3.93712132,69.36916575,71.06404896
1731466800000,2024-11-13 03:00:00,0.14181118,2.86903521,11.09331009,12.05395046
1731470400000,2024-11-13 04:00:00,23.96083653,6.19276697,1911.37009938,2539.84867196
1731474000000,2024-11-13 05:00:00,1.00889213,5.18267918,86.50582942,89.7913995
1731477600000,2024-11-13 06:00:00,13.34597563,6.05415851,1098.87754145,1187.79183073
1731481200000,2024-11-13 07:00:00,0.49942162,6.04381929,36.11495179,37.95604342
1731484800000,2024-11-13 08:00:00,6.74564771,6.65125402,448.38432004,451.95839666
1731488400000,2024-11-13 09:00:00,0.68806068,6.62723507,73.96441935,75.68667464
1731492000000,2024-11-13 10:00:00,5.61853188,7.40962374,545.81051029,550.61612426
1731495600000,2024-11-13 11:00:00,1.71998412,4.23235911,353.158558,368.07660081
1731499200000,2024-11-13 12:00:00,15.16180172,6.25420334,1939.30340087,2183.29944773
1731502800000,2024-11-13 13:00:00,0.21589084,4.37847694,25.43639468,31.52006274
1731506400000,2024-11-13 14:00:00,3.07145669,4.74591052,588.55726554,632.72007859
1731510000000,2024-11-13 15:00:00,0.31256582,3.82689882,126.66408201,174.09916064
1731513600000,2024-11-13 16:00:00,5.57569853,4.5251328,2146.00419405,3367.72191151
1731517200000,2024-11-13 17:00:00,1.91918151,3.99665418,462.92400462,506.66391805
1731520800000,2024-11-13 18:00:00,2.46835248,4.10356394,356.25504904,446.77179938
1731524400000,2024-11-13 19:00:00,2.27353953,2.26238363,1309.18363486,1541.45980224
1731528000000,2024-11-13 20:00:00,8.11411669,3.39070161,3365.58184196,3935.34659269
1731531600000,2024-11-13 21:00:00,0.82825138,3.07024371,237.95212152,276.63596054
1731535200000,2024-11-13 22:00:00,0.13866025,3.04540005,15.61859242,28.97999253
1731538800000,2024-11-13 23:00:00,5.17837502,2.98863955,1230.28573021,1496.55038206
1731542400000,2024-11-14 00:00:00,1.42630487,2.9182286,144.98902041,148.33570647
1731546000000,2024-11-14 01:00:00,2.48833705,2.92108354,380.4827631,435.45898396
1731549600000,2024-11-14 02:00:00,4.33734037,3.21591223,920.49135002,967.22690147
1731553200000,2024-11-14 03:00:00,0.68241685,2.15424083,59.71242144,63.46476738
1731556800000,2024-11-14 04:00:00,1.38324705,2.23352592,86.35371638,87.14456412
1731560400000,2024-11-14 05:00:00,0.74754557,2.32050954,50.28758806,52.32818982
1731564000000,2024-11-14 06:00:00,8.28891631,2.76487258,1189.10985942,1351.09335914
1731567600000,2024-11-14 07:00:00,4.6971157,3.23213127,662.08276479,737.44716427
1731571200000,2024-11-14 08:00:00,5.7529375,3.69850276,1159.7601744,1328.92856245
1731574800000,2024-11-14 09:00:00,3.5032973,3.57935375,589.36129431,599.06383888
1731578400000,2024-11-14 10:00:00,3.42531449,3.97119627,833.07383566,965.93868543
1731582000000,2024-11-14 11:00:00,0.291653,3.81525427,23.45005895,24.79050522
1731585600000,2024-11-14 12:00:00,1.79060819,3.96426321,442.26160793,469.13934622
1731589200000,2024-11-14 13:00:00,13.47526367,4.70516998,1405.39816911,1590.08111283
1731592800000,2024-11-14 14:00:00,0.43772836,4.09668607,96.78816776,112.05845972
1731596400000,2024-11-14 15:00:00,2.71699234,3.66297962,478.94639487,494.49260584
1731600000000,2024-11-14 16:00:00,0.37454156,3.21601452,68.71015533,80.52643567
1731603600000,2024-11-14 17:00:00,8.5596089,3.94948515,1660.68807194,1883.11395882
1731607200000,2024-11-14 18:00:00,14.44494007,5.9713833,1620.11014368,1718.9478682
1731610800000,2024-11-14 19:00:00,0.88458494,5.84195141,136.33534286,144.18734533
1731614400000,2024-11-14 20:00:00,10.17863334,5.37100422,1138.07579195,1211.25736707
1731618000000,2024-11-14 21:00:00,0.17075049,5.33286452,23.08665352,39.6141146
