Timestamp,Price,Market_Regime,Action,Net_Return
2021-03-12 19:30:00,30975.59062962216,Unknown,🟡 HOLD,-0.0
2021-03-12 20:00:00,30978.083799269694,Unknown,🟡 HOLD,0.0
2021-03-12 20:30:00,30968.910843628048,Unknown,🟡 HOLD,-0.0
2021-03-12 21:00:00,30970.1407315994,Unknown,🟡 HOLD,0.0
2021-03-12 21:30:00,30988.39943882494,Unknown,🟡 HOLD,0.0
2021-03-12 22:00:00,30986.243217589967,Unknown,🟡 HOLD,-0.0
2021-03-12 22:30:00,30967.72423560821,Unknown,🟡 HOLD,-0.0
2021-03-12 23:00:00,30959.434716436008,Unknown,🟡 HOLD,-0.0
2021-03-12 23:30:00,30956.97279866154,Unknown,🟡 HOLD,-0.0
2021-03-13 00:00:00,30936.59621340983,Unknown,🟡 HOLD,-0.0
2021-03-13 00:30:00,30935.42278095621,Unknown,🟡 HOLD,-0.0
2021-03-13 01:00:00,30918.84861490649,Unknown,🟡 HOLD,-0.0
2021-03-13 01:30:00,30904.74109333988,Unknown,🟡 HOLD,-0.0
2021-03-13 02:00:00,30926.15377386903,Unknown,🟡 HOLD,0.0
2021-03-13 02:30:00,30913.694321997325,Unknown,🟡 HOLD,-0.0
2021-03-13 03:00:00,30918.53407204633,Unknown,🟡 HOLD,0.0
2021-03-13 03:30:00,30894.91059344506,Unknown,🟡 HOLD,-0.0
2021-03-13 04:00:00,30893.734819622907,Unknown,🟡 HOLD,-0.0
2021-03-13 04:30:00,30886.522059132098,Unknown,🟡 HOLD,-0.0
2021-03-13 05:00:00,30872.805183485136,Unknown,🟡 HOLD,-0.0
2021-03-13 05:30:00,30886.06209803532,Unknown,🟡 HOLD,0.0
2021-03-13 06:00:00,30900.864532344825,Unknown,🟡 HOLD,0.0
2021-03-13 06:30:00,30892.42470476944,Unknown,🟡 HOLD,-0.0
2021-03-13 07:00:00,30906.639648162374,Unknown,🟡 HOLD,0.0
2021-03-13 07:30:00,30884.742003210456,Unknown,🟡 HOLD,-0.0
2021-03-13 08:00:00,30894.73718151635,Unknown,🟡 HOLD,0.0
2021-03-13 08:30:00,30913.425896441026,Unknown,🟡 HOLD,0.0
2021-03-13 09:00:00,30871.64354742924,Unknown,🟡 HOLD,-0.0
2021-03-13 09:30:00,30878.30568248982,Unknown,🟡 HOLD,0.0
2021-03-13 10:00:00,30863.42407413022,Unknown,🟡 HOLD,-0.0
2021-03-13 10:30:00,30903.89387625061,Unknown,🟡 HOLD,0.0
2021-03-13 11:00:00,30906.075078613016,Unknown,🟡 HOLD,0.0
2021-03-13 11:30:00,30911.07135197748,Unknown,🟡 HOLD,0.0
2021-03-13 12:00:00,30888.446434639685,Unknown,🟡 HOLD,-0.0
2021-03-13 12:30:00,30864.663417073796,Unknown,🟡 HOLD,-0.0
2021-03-13 13:00:00,30874.33100575479,Unknown,🟡 HOLD,0.0
2021-03-13 13:30:00,30877.88504112324,Unknown,🟡 HOLD,0.0
2021-03-13 14:00:00,30887.405925328327,Unknown,🟡 HOLD,0.0
2021-03-13 14:30:00,30887.46871314253,Unknown,🟡 HOLD,0.0
2021-03-13 15:00:00,30881.38359159636,Unknown,🟡 HOLD,-0.0
2021-03-13 15:30:00,30893.399292257585,Unknown,🟡 HOLD,0.0
2021-03-13 16:00:00,30879.629144592334,Unknown,🟡 HOLD,-0.0
2021-03-13 16:30:00,30898.315285890607,Unknown,🟡 HOLD,0.0
2021-03-13 17:00:00,30886.97023712612,Unknown,🟡 HOLD,-0.0
2021-03-13 17:30:00,30896.098168412325,Unknown,🟡 HOLD,0.0
2021-03-13 18:00:00,30853.194595060533,Unknown,🟡 HOLD,-0.0
2021-03-13 18:30:00,30874.804077392346,Unknown,🟡 HOLD,0.0
2021-03-13 19:00:00,30888.108029490715,Unknown,🟡 HOLD,0.0
2021-03-13 19:30:00,30854.662948114223,Unknown,🟡 HOLD,-0.0
2021-03-13 20:00:00,30875.878799147624,Unknown,🟡 HOLD,0.0
2021-03-13 20:30:00,30863.009387144244,Unknown,🟡 HOLD,-0.0
2021-03-13 21:00:00,30866.593884900507,Unknown,🟡 HOLD,0.0
2021-03-13 21:30:00,30838.219642198485,Unknown,🟡 HOLD,-0.0
2021-03-13 22:00:00,30841.979600410275,Unknown,🟡 HOLD,0.0
2021-03-13 22:30:00,30856.1700550275,Unknown,🟡 HOLD,0.0
2021-03-13 23:00:00,30879.92604833476,Unknown,🟡 HOLD,0.0
2021-03-13 23:30:00,30876.780141781543,Unknown,🟡 HOLD,-0.0
2021-03-14 00:00:00,30884.075164501093,Unknown,🟡 HOLD,0.0
2021-03-14 00:30:00,30847.085504868104,Unknown,🟡 HOLD,-0.0
2021-03-14 01:00:00,30867.61893132578,Unknown,🟡 HOLD,0.0
2021-03-14 01:30:00,30871.087573529985,Unknown,🟡 HOLD,0.0
2021-03-14 02:00:00,30865.464069701367,Unknown,🟡 HOLD,-0.0
2021-03-14 02:30:00,30861.125798122877,Unknown,🟡 HOLD,-0.0
2021-03-14 03:00:00,30829.91562162053,Unknown,🟡 HOLD,-0.0
2021-03-14 03:30:00,30815.890211419344,Unknown,🟡 HOLD,-0.0
2021-03-14 04:00:00,30823.35376092587,Unknown,🟡 HOLD,0.0
2021-03-14 04:30:00,30810.58830591764,Unknown,🟡 HOLD,-0.0
2021-03-14 05:00:00,30817.67290274715,Unknown,🟡 HOLD,0.0
2021-03-14 05:30:00,30808.94976619142,Unknown,🟡 HOLD,-0.0
2021-03-14 06:00:00,30830.80259474544,Unknown,🟡 HOLD,0.0
2021-03-14 06:30:00,30837.15423835097,Unknown,🟡 HOLD,0.0
2021-03-14 07:00:00,30852.89885445355,Unknown,🟡 HOLD,0.0
2021-03-14 07:30:00,30832.202226835627,Unknown,🟡 HOLD,-0.0
2021-03-14 08:00:00,30808.081317790275,Unknown,🟡 HOLD,-0.0
2021-03-14 08:30:00,30777.851907751887,Unknown,🟡 HOLD,-0.0
2021-03-14 09:00:00,30777.3695420951,Unknown,🟡 HOLD,-0.0
2021-03-14 09:30:00,30792.90889423128,Unknown,🟡 HOLD,0.0
2021-03-14 10:00:00,30792.06625011561,Unknown,🟡 HOLD,-0.0
2021-03-14 10:30:00,30780.888977938303,Unknown,🟡 HOLD,-0.0
2021-03-14 11:00:00,30789.032282998265,Unknown,🟡 HOLD,0.0
2021-03-14 11:30:00,30758.901645621427,Unknown,🟡 HOLD,-0.0
2021-03-14 12:00:00,30765.193253335347,Unknown,🟡 HOLD,0.0
2021-03-14 12:30:00,30742.63523389297,Unknown,🟡 HOLD,-0.0
2021-03-14 13:00:00,30716.472879933743,Unknown,🟡 HOLD,-0.0
2021-03-14 13:30:00,30726.095100520182,Unknown,🟡 HOLD,0.0
2021-03-14 14:00:00,30748.046600184727,Unknown,🟡 HOLD,0.0
2021-03-14 14:30:00,30726.772697939265,Unknown,🟡 HOLD,-0.0
2021-03-14 15:00:00,30715.85423621143,Unknown,🟡 HOLD,-0.0
2021-03-14 15:30:00,30715.540391021023,Unknown,🟡 HOLD,-0.0
2021-03-14 16:00:00,30714.328641919197,Unknown,🟡 HOLD,-0.0
2021-03-14 16:30:00,30696.865004673724,Unknown,🟡 HOLD,-0.0
2021-03-14 17:00:00,30701.11404314362,Unknown,🟡 HOLD,0.0
2021-03-14 17:30:00,30710.38613692427,Unknown,🟡 HOLD,0.0
2021-03-14 18:00:00,30730.36849564819,Unknown,🟡 HOLD,0.0
2021-03-14 18:30:00,30686.86106098233,Unknown,🟡 HOLD,-0.0
2021-03-14 19:00:00,30699.26285922857,Unknown,🟡 HOLD,0.0
2021-03-14 19:30:00,30711.68068062076,Unknown,🟡 HOLD,0.0
2021-03-14 20:00:00,30718.54314464017,Unknown,🟡 HOLD,0.0
2021-03-14 20:30:00,30699.02582731979,Unknown,🟡 HOLD,-0.0
2021-03-14 21:00:00,30667.74260408811,Unknown,🟡 HOLD,-0.0
2021-03-14 21:30:00,30662.058232037263,Unknown,🟡 HOLD,-0.0
2021-03-14 22:00:00,30674.844647308928,Unknown,🟡 HOLD,0.0
2021-03-14 22:30:00,30710.476591551807,Unknown,🟡 HOLD,0.0
2021-03-14 23:00:00,30691.170304398296,Unknown,🟡 HOLD,-0.0
2021-03-14 23:30:00,30668.0144175814,Unknown,🟡 HOLD,-0.0
2021-03-15 00:00:00,30666.264383937167,Unknown,🟡 HOLD,-0.0
2021-03-15 00:30:00,30653.712502328413,Unknown,🟡 HOLD,-0.0
2021-03-15 01:00:00,30667.38964456855,Unknown,🟡 HOLD,0.0
2021-03-15 01:30:00,30636.124343555235,Unknown,🟡 HOLD,-0.0
2021-03-15 02:00:00,30642.89653172074,Unknown,🟡 HOLD,0.0
2021-03-15 02:30:00,30635.96157055677,Unknown,🟡 HOLD,-0.0
2021-03-15 03:00:00,30639.17996577081,Unknown,🟡 HOLD,0.0
2021-03-15 03:30:00,30634.66741922184,Unknown,🟡 HOLD,-0.0
2021-03-15 04:00:00,30628.750999668635,Unknown,🟡 HOLD,-0.0
2021-03-15 04:30:00,30641.007136150136,Unknown,🟡 HOLD,0.0
2021-03-15 05:00:00,30678.555194261226,Unknown,🟡 HOLD,0.0
2021-03-15 05:30:00,30663.32600518909,Unknown,🟡 HOLD,-0.0
2021-03-15 06:00:00,30671.267084745567,Unknown,🟡 HOLD,0.0
2021-03-15 06:30:00,30653.640820246103,Unknown,🟡 HOLD,-0.0
2021-03-15 07:00:00,30670.85627098942,Unknown,🟡 HOLD,0.0
2021-03-15 07:30:00,30677.12897535654,Unknown,🟡 HOLD,0.0
2021-03-15 08:00:00,30680.52316388104,Unknown,🟡 HOLD,0.0
2021-03-15 08:30:00,30676.120216535837,Unknown,🟡 HOLD,-0.0
2021-03-15 09:00:00,30690.303586424143,Unknown,🟡 HOLD,0.0
2021-03-15 09:30:00,30696.456756628064,Unknown,🟡 HOLD,0.0
2021-03-15 10:00:00,30683.13308430633,Unknown,🟡 HOLD,-0.0
2021-03-15 10:30:00,30667.69425602378,Unknown,🟡 HOLD,-0.0
2021-03-15 11:00:00,30683.36483833181,Unknown,🟡 HOLD,0.0
2021-03-15 11:30:00,30700.42948337251,Unknown,🟡 HOLD,0.0
2021-03-15 12:00:00,30703.76875719253,Unknown,🟡 HOLD,0.0
2021-03-15 12:30:00,30704.071141182205,Unknown,🟡 HOLD,0.0
2021-03-15 13:00:00,30691.21457867211,Unknown,🟡 HOLD,-0.0
2021-03-15 13:30:00,30683.984784575718,Unknown,🟡 HOLD,-0.0
2021-03-15 14:00:00,30684.984369204063,Unknown,🟡 HOLD,0.0
2021-03-15 14:30:00,30737.91013893555,Unknown,🟡 HOLD,0.0
2021-03-15 15:00:00,30733.96319199889,Unknown,🟡 HOLD,-0.0
2021-03-15 15:30:00,30746.688628413183,Unknown,🟡 HOLD,0.0
2021-03-15 16:00:00,30753.83198873385,Unknown,🟡 HOLD,0.0
2021-03-15 16:30:00,30761.23692009498,Unknown,🟡 HOLD,0.0
2021-03-15 17:00:00,30775.02097992876,Unknown,🟡 HOLD,0.0
2021-03-15 17:30:00,30758.3156750074,Unknown,🟡 HOLD,-0.0
2021-03-15 18:00:00,30736.93504843436,Unknown,🟡 HOLD,-0.0
2021-03-15 18:30:00,30762.91404787061,Unknown,🟡 HOLD,0.0
2021-03-15 19:00:00,30785.963113153302,Unknown,🟡 HOLD,0.0
2021-03-15 19:30:00,30778.68675566422,Unknown,🟡 HOLD,-0.0
2021-03-15 20:00:00,30762.023101127787,Unknown,🟡 HOLD,-0.0
2021-03-15 20:30:00,30748.614511935,Unknown,🟡 HOLD,-0.0
2021-03-15 21:00:00,30738.43621909949,Unknown,🟡 HOLD,-0.0
2021-03-15 21:30:00,30712.10578640426,Unknown,🟡 HOLD,-0.0
2021-03-15 22:00:00,30710.508365325484,Unknown,🟡 HOLD,-0.0
2021-03-15 22:30:00,30699.694422134147,Unknown,🟡 HOLD,-0.0
2021-03-15 23:00:00,30644.340683519626,Unknown,🟡 HOLD,-0.0
2021-03-15 23:30:00,30589.36524972105,Unknown,🟡 HOLD,-0.0
2021-03-16 00:00:00,30593.58054766253,Unknown,🟡 HOLD,0.0
2021-03-16 00:30:00,30592.8521128886,Unknown,🟡 HOLD,-0.0
2021-03-16 01:00:00,30625.607274205697,Unknown,🟡 HOLD,0.0
2021-03-16 01:30:00,30619.507349165277,Unknown,🟡 HOLD,-0.0
2021-03-16 02:00:00,30614.252831623548,Unknown,🟡 HOLD,-0.0
2021-03-16 02:30:00,30628.09062844624,Unknown,🟡 HOLD,0.0
2021-03-16 03:00:00,30618.03586034645,Unknown,🟡 HOLD,-0.0
2021-03-16 03:30:00,30597.75879642839,Unknown,🟡 HOLD,-0.0
2021-03-16 04:00:00,30623.0765872111,Unknown,🟡 HOLD,0.0
2021-03-16 04:30:00,30643.287180909738,Unknown,🟡 HOLD,0.0
2021-03-16 05:00:00,30670.418034377355,Unknown,🟡 HOLD,0.0
2021-03-16 05:30:00,30670.01288233113,Unknown,🟡 HOLD,-0.0
2021-03-16 06:00:00,30700.35685594792,Unknown,🟡 HOLD,0.0
2021-03-16 06:30:00,30678.44970941268,Unknown,🟡 HOLD,-0.0
2021-03-16 07:00:00,30688.447575177437,Unknown,🟡 HOLD,0.0
2021-03-16 07:30:00,30678.66645609708,Unknown,🟡 HOLD,-0.0
2021-03-16 08:00:00,30702.50689053856,Unknown,🟡 HOLD,0.0
2021-03-16 08:30:00,30694.44117374024,Unknown,🟡 HOLD,-0.0
2021-03-16 09:00:00,30691.968394797837,Unknown,🟡 HOLD,-0.0
2021-03-16 09:30:00,30700.81949968524,Unknown,🟡 HOLD,0.0
2021-03-16 10:00:00,30699.581890542944,Unknown,🟡 HOLD,-0.0
2021-03-16 10:30:00,30703.88946872964,Unknown,🟡 HOLD,0.0
2021-03-16 11:00:00,30714.579046199506,Unknown,🟡 HOLD,0.0
2021-03-16 11:30:00,30691.85589684893,Unknown,🟡 HOLD,-0.0
2021-03-16 12:00:00,30676.218068873543,Unknown,🟡 HOLD,-0.0
2021-03-16 12:30:00,30641.95506199648,Unknown,🟡 HOLD,-0.0
2021-03-16 13:00:00,30646.02432409513,Unknown,🟡 HOLD,0.0
2021-03-16 13:30:00,30654.42136497369,Unknown,🟡 HOLD,0.0
2021-03-16 14:00:00,30654.55876510417,Unknown,🟡 HOLD,0.0
2021-03-16 14:30:00,30642.73031995535,Unknown,🟡 HOLD,-0.0
2021-03-16 15:00:00,30645.16391051101,Unknown,🟡 HOLD,0.0
2021-03-16 15:30:00,30651.10525311494,Unknown,🟡 HOLD,0.0
2021-03-16 16:00:00,30683.77000307973,Unknown,🟡 HOLD,0.0
2021-03-16 16:30:00,30685.46637887978,Unknown,🟡 HOLD,0.0
2021-03-16 17:00:00,30689.412663624917,Unknown,🟡 HOLD,0.0
2021-03-16 17:30:00,30679.001040093983,Unknown,🟡 HOLD,-0.0
2021-03-16 18:00:00,30671.82347528202,Unknown,🟡 HOLD,-0.0
2021-03-16 18:30:00,30657.184344774683,Unknown,🟡 HOLD,-0.0
2021-03-16 19:00:00,30655.66621933251,Unknown,🟡 HOLD,-0.0
2021-03-16 19:30:00,30667.56956375038,Unknown,🟡 HOLD,0.0
2021-03-16 20:00:00,30632.551330378843,Unknown,🟡 HOLD,-0.0
2021-03-16 20:30:00,30627.038757032227,Unknown,🟡 HOLD,-0.0
2021-03-16 21:00:00,30632.258829486305,Unknown,🟡 HOLD,0.0
2021-03-16 21:30:00,30661.22703352505,Unknown,🟡 HOLD,0.0
2021-03-16 22:00:00,30631.468555465523,Unknown,🟡 HOLD,-0.0
2021-03-16 22:30:00,30641.29942011898,Unknown,🟡 HOLD,0.0
2021-03-16 23:00:00,30643.56459053307,Unknown,🟡 HOLD,0.0
2021-03-16 23:30:00,30646.15335084189,Unknown,🟡 HOLD,0.0
2021-03-17 00:00:00,30633.377339510203,Unknown,🟡 HOLD,-0.0
2021-03-17 00:30:00,30629.695203744715,Unknown,🟡 HOLD,-0.0
2021-03-17 01:00:00,30650.334321191,Unknown,🟡 HOLD,0.0
2021-03-17 01:30:00,30639.34573314757,Unknown,🟡 HOLD,-0.0
2021-03-17 02:00:00,30617.5975378706,Unknown,🟡 HOLD,-0.0
2021-03-17 02:30:00,30610.05934159968,Unknown,🟡 HOLD,-0.0
2021-03-17 03:00:00,30605.54113074093,Unknown,🟡 HOLD,-0.0
2021-03-17 03:30:00,30606.30407786439,Unknown,🟡 HOLD,0.0
2021-03-17 04:00:00,30587.63780974589,Unknown,🟡 HOLD,-0.0
2021-03-17 04:30:00,30595.67710548921,Unknown,🟡 HOLD,0.0
2021-03-17 05:00:00,30590.72113289211,Unknown,🟡 HOLD,-0.0
2021-03-17 05:30:00,30594.765896485907,Unknown,🟡 HOLD,0.0
2021-03-17 06:00:00,30576.85629742934,Unknown,🟡 HOLD,-0.0
2021-03-17 06:30:00,30594.360941891413,Unknown,🟡 HOLD,0.0
2021-03-17 07:00:00,30584.37489818157,Unknown,🟡 HOLD,-0.0
2021-03-17 07:30:00,30599.409613842006,Unknown,🟡 HOLD,0.0
2021-03-17 08:00:00,30626.799949380784,Unknown,🟡 HOLD,0.0
2021-03-17 08:30:00,30630.84263775852,Unknown,🟡 HOLD,0.0
2021-03-17 09:00:00,30609.29937389564,Unknown,🟡 HOLD,-0.0
2021-03-17 09:30:00,30618.563942338,Unknown,🟡 HOLD,0.0
2021-03-17 10:00:00,30614.07446786201,Unknown,🟡 HOLD,-0.0
2021-03-17 10:30:00,30628.89522281477,Unknown,🟡 HOLD,0.0
2021-03-17 11:00:00,30607.295254812874,Unknown,🟡 HOLD,-0.0
2021-03-17 11:30:00,30605.534406572973,Unknown,🟡 HOLD,-0.0
2021-03-17 12:00:00,30585.56491519617,Unknown,🟡 HOLD,-0.0
2021-03-17 12:30:00,30592.30268859582,Unknown,🟡 HOLD,0.0
2021-03-17 13:00:00,30591.636488886958,Unknown,🟡 HOLD,-0.0
2021-03-17 13:30:00,30621.464681205154,Unknown,🟡 HOLD,0.0
2021-03-17 14:00:00,30662.04839406277,Unknown,🟡 HOLD,0.0
2021-03-17 14:30:00,30667.27959948738,Unknown,🟡 HOLD,0.0
2021-03-17 15:00:00,30683.678073412342,Unknown,🟡 HOLD,0.0
2021-03-17 15:30:00,30701.02741241452,Unknown,🟡 HOLD,0.0
2021-03-17 16:00:00,30721.72996637549,Unknown,🟡 HOLD,0.0
2021-03-17 16:30:00,30699.95867857205,Unknown,🟡 HOLD,-0.0
2021-03-17 17:00:00,30679.866935008296,Unknown,🟡 HOLD,-0.0
2021-03-17 17:30:00,30693.906818207102,Unknown,🟡 HOLD,0.0
2021-03-17 18:00:00,30679.76649947961,Unknown,🟡 HOLD,-0.0
2021-03-17 18:30:00,30686.060204907582,Unknown,🟡 HOLD,0.0
2021-03-17 19:00:00,30658.9865001285,Unknown,🟡 HOLD,-0.0
2021-03-17 19:30:00,30665.033366943077,Unknown,🟡 HOLD,0.0
2021-03-17 20:00:00,30651.683943820408,Unknown,🟡 HOLD,-0.0
2021-03-17 20:30:00,30649.38413992696,Unknown,🟡 HOLD,-0.0
2021-03-17 21:00:00,30669.50457621045,Unknown,🟡 HOLD,0.0
2021-03-17 21:30:00,30655.36490062156,Unknown,🟡 HOLD,-0.0
2021-03-17 22:00:00,30675.37658852765,Unknown,🟡 HOLD,0.0
2021-03-17 22:30:00,30650.28736473533,Unknown,🟡 HOLD,-0.0
2021-03-17 23:00:00,30671.348246591337,Unknown,🟡 HOLD,0.0
2021-03-17 23:30:00,30692.45925327696,Unknown,🟡 HOLD,0.0
2021-03-18 00:00:00,30679.49394599348,Unknown,🟡 HOLD,-0.0
2021-03-18 00:30:00,30669.780311295945,Unknown,🟡 HOLD,-0.0
2021-03-18 01:00:00,30669.0048539375,Unknown,🟡 HOLD,-0.0
2021-03-18 01:30:00,30669.26786507583,Unknown,🟡 HOLD,0.0
2021-03-18 02:00:00,30662.29981492721,Unknown,🟡 HOLD,-0.0
2021-03-18 02:30:00,30653.836401060988,Unknown,🟡 HOLD,-0.0
2021-03-18 03:00:00,30647.159395317925,Unknown,🟡 HOLD,-0.0
2021-03-18 03:30:00,30682.714268024967,Unknown,🟡 HOLD,0.0
2021-03-18 04:00:00,30666.933780882413,Unknown,🟡 HOLD,-0.0
2021-03-18 04:30:00,30657.958865695025,Unknown,🟡 HOLD,-0.0
2021-03-18 05:00:00,30639.65635307336,Unknown,🟡 HOLD,-0.0
2021-03-18 05:30:00,30645.1916453862,Unknown,🟡 HOLD,0.0
2021-03-18 06:00:00,30614.378374529337,Unknown,🟡 HOLD,-0.0
2021-03-18 06:30:00,30567.1374563418,Unknown,🟡 HOLD,-0.0
2021-03-18 07:00:00,30572.638175971235,Unknown,🟡 HOLD,0.0
2021-03-18 07:30:00,30568.695498928588,Unknown,🟡 HOLD,-0.0
2021-03-18 08:00:00,30566.79404939901,Unknown,🟡 HOLD,-0.0
2021-03-18 08:30:00,30585.713977450443,Unknown,🟡 HOLD,0.0
2021-03-18 09:00:00,30576.6892723236,Unknown,🟡 HOLD,-0.0
2021-03-18 09:30:00,30581.170378409617,Unknown,🟡 HOLD,0.0
2021-03-18 10:00:00,30548.97256619988,Unknown,🟡 HOLD,-0.0
2021-03-18 10:30:00,30515.13679628088,Unknown,🟡 HOLD,-0.0
2021-03-18 11:00:00,30491.699783381588,Unknown,🟡 HOLD,-0.0
2021-03-18 11:30:00,30501.42672225916,Unknown,🟡 HOLD,0.0
2021-03-18 12:00:00,30483.604957629155,Unknown,🟡 HOLD,-0.0
2021-03-18 12:30:00,30483.15216365025,Unknown,🟡 HOLD,-0.0
2021-03-18 13:00:00,30496.87428236773,Unknown,🟡 HOLD,0.0
2021-03-18 13:30:00,30503.326546826986,Unknown,🟡 HOLD,0.0
2021-03-18 14:00:00,30474.858075790748,Unknown,🟡 HOLD,-0.0
2021-03-18 14:30:00,30521.09681304659,Unknown,🟡 HOLD,0.0
2021-03-18 15:00:00,30524.296360190245,Unknown,🟡 HOLD,0.0
2021-03-18 15:30:00,30529.68295210317,Unknown,🟡 HOLD,0.0
2021-03-18 16:00:00,30505.852950779048,Unknown,🟡 HOLD,-0.0
2021-03-18 16:30:00,30521.37905657379,Unknown,🟡 HOLD,0.0
2021-03-18 17:00:00,30533.34001982166,Unknown,🟡 HOLD,0.0
2021-03-18 17:30:00,30528.61906478618,Unknown,🟡 HOLD,-0.0
2021-03-18 18:00:00,30550.287103008315,Unknown,🟡 HOLD,0.0
2021-03-18 18:30:00,30550.402188256947,Unknown,🟡 HOLD,0.0
2021-03-18 19:00:00,30560.674345690088,Unknown,🟡 HOLD,0.0
2021-03-18 19:30:00,30548.01124780336,Unknown,🟡 HOLD,-0.0
2021-03-18 20:00:00,30506.10803210076,Unknown,🟡 HOLD,-0.0
2021-03-18 20:30:00,30508.600636264982,Unknown,🟡 HOLD,0.0
2021-03-18 21:00:00,30512.525898107207,Unknown,🟡 HOLD,0.0
2021-03-18 21:30:00,30526.244967788996,Unknown,🟡 HOLD,0.0
2021-03-18 22:00:00,30516.08665436514,Unknown,🟡 HOLD,-0.0
2021-03-18 22:30:00,30516.01905663898,Unknown,🟡 HOLD,-0.0
2021-03-18 23:00:00,30537.251330988816,Unknown,🟡 HOLD,0.0
2021-03-18 23:30:00,30523.06358684086,Unknown,🟡 HOLD,-0.0
2021-03-19 00:00:00,30520.45073948984,Unknown,🟡 HOLD,-0.0
2021-03-19 00:30:00,30530.58854369793,Unknown,🟡 HOLD,0.0
2021-03-19 01:00:00,30536.816562680928,Unknown,🟡 HOLD,0.0
2021-03-19 01:30:00,30497.699791757605,Unknown,🟡 HOLD,-0.0
2021-03-19 02:00:00,30479.13567667795,Unknown,🟡 HOLD,-0.0
2021-03-19 02:30:00,30475.241938803385,Unknown,🟡 HOLD,-0.0
2021-03-19 03:00:00,30484.31230472778,Unknown,🟡 HOLD,0.0
2021-03-19 03:30:00,30487.13293552308,Unknown,🟡 HOLD,0.0
2021-03-19 04:00:00,30495.59955348241,Unknown,🟡 HOLD,0.0
2021-03-19 04:30:00,30502.66495453778,Unknown,🟡 HOLD,0.0
2021-03-19 05:00:00,30535.146971023056,Unknown,🟡 HOLD,0.0
2021-03-19 05:30:00,30546.16349533836,Unknown,🟡 HOLD,0.0
2021-03-19 06:00:00,30562.23467224964,Unknown,🟡 HOLD,0.0
2021-03-19 06:30:00,30557.88483693785,Unknown,🟡 HOLD,-0.0
2021-03-19 07:00:00,30567.285950046746,Unknown,🟡 HOLD,0.0
2021-03-19 07:30:00,30566.551781001468,Unknown,🟡 HOLD,-0.0
2021-03-19 08:00:00,30564.861815923017,Unknown,🟡 HOLD,-0.0
2021-03-19 08:30:00,30549.98727169594,Unknown,🟡 HOLD,-0.0
2021-03-19 09:00:00,30549.43897595789,Unknown,🟡 HOLD,-0.0
2021-03-19 09:30:00,30578.175701726,Unknown,🟡 HOLD,0.0
2021-03-19 10:00:00,30595.64741250245,Unknown,🟡 HOLD,0.0
2021-03-19 10:30:00,30591.913103920982,Unknown,🟡 HOLD,-0.0
2021-03-19 11:00:00,30594.298086995463,Unknown,🟡 HOLD,0.0
2021-03-19 11:30:00,30628.20484324688,Unknown,🟡 HOLD,0.0
2021-03-19 12:00:00,30637.25463239928,Unknown,🟡 HOLD,0.0
2021-03-19 12:30:00,30665.310024611565,Unknown,🟡 HOLD,0.0
2021-03-19 13:00:00,30667.083416829435,Unknown,🟡 HOLD,0.0
2021-03-19 13:30:00,30656.441851454107,Unknown,🟡 HOLD,-0.0
2021-03-19 14:00:00,30684.5372383163,Unknown,🟡 HOLD,0.0
2021-03-19 14:30:00,30678.39304421405,Unknown,🟡 HOLD,-0.0
2021-03-19 15:00:00,30703.112726921885,Unknown,🟡 HOLD,0.0
2021-03-19 15:30:00,30724.90963572889,Unknown,🟡 HOLD,0.0
2021-03-19 16:00:00,30745.384077613824,Unknown,🟡 HOLD,0.0
2021-03-19 16:30:00,30766.101175438205,Unknown,🟡 HOLD,0.0
2021-03-19 17:00:00,30770.788078595186,Unknown,🟡 HOLD,0.0
2021-03-19 17:30:00,30770.724332514183,Unknown,🟡 HOLD,-0.0
2021-03-19 18:00:00,30806.950739250035,Unknown,🟡 HOLD,0.0
2021-03-19 18:30:00,30799.318362489397,Unknown,🟡 HOLD,-0.0
2021-03-19 19:00:00,30773.984595965965,Unknown,🟡 HOLD,-0.0
2021-03-19 19:30:00,30760.33899281365,Unknown,🟡 HOLD,-0.0
2021-03-19 20:00:00,30778.067203902323,Unknown,🟡 HOLD,0.0
2021-03-19 20:30:00,30788.49724490176,Unknown,🟡 HOLD,0.0
2021-03-19 21:00:00,30766.032852841214,Unknown,🟡 HOLD,-0.0
2021-03-19 21:30:00,30744.14986902586,Unknown,🟡 HOLD,-0.0
2021-03-19 22:00:00,30774.2852655315,Unknown,🟡 HOLD,0.0
2021-03-19 22:30:00,30785.595641049826,Unknown,🟡 HOLD,0.0
2021-03-19 23:00:00,30786.83844567362,Unknown,🟡 HOLD,0.0
2021-03-19 23:30:00,30783.47086501392,Unknown,🟡 HOLD,-0.0
2021-03-20 00:00:00,30763.183526865567,Unknown,🟡 HOLD,-0.0
2021-03-20 00:30:00,30787.948569056825,Unknown,🟡 HOLD,0.0
2021-03-20 01:00:00,30788.16984497368,Unknown,🟡 HOLD,0.0
2021-03-20 01:30:00,30802.403144505686,Unknown,🟡 HOLD,0.0
2021-03-20 02:00:00,30790.289335618527,Unknown,🟡 HOLD,-0.0
2021-03-20 02:30:00,30805.90374846214,Unknown,🟡 HOLD,0.0
2021-03-20 03:00:00,30792.458328993467,Unknown,🟡 HOLD,-0.0
2021-03-20 03:30:00,30840.97988829789,Unknown,🟡 HOLD,0.0
